timestamp,heading,roll,pitch,acc_x,acc_y,acc_z,lin_acc_x,lin_acc_y,lin_acc_z,quat_w,quat_x,quat_y,quat_z,mag_x,mag_y,mag_z,temperature
1752776077895,0.0,-8.81,-111.94,0.09,-0.05,-0.08,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776077915,0.0,-8.81,-111.94,0.08,-0.03,-0.07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776077951,0.0,-8.81,-111.94,0.1,-0.04,-0.11,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776077988,0.0,-8.81,-111.94,0.09,-0.03,-0.05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776078243,0.0,-8.88,-112.0,0.11,-0.04,-0.12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776078275,0.0,-8.88,-112.0,0.09,-0.05,-0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776078304,0.0,-8.88,-112.0,0.11,-0.05,-0.06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776078345,0.0,-8.88,-112.0,0.1,-0.03,-0.07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776078388,0.0,-8.88,-112.0,0.11,-0.05,-0.12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776078425,0.0,-8.88,-112.0,0.08,-0.03,-0.08,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776078556,0.0,-8.88,-112.0,0.1,-0.05,-0.09,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776078702,0.0,-8.88,-112.0,0.1,-0.03,-0.08,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776078840,0.0,-8.88,-112.0,0.12,-0.04,-0.09,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776078887,0.0,-8.88,-112.0,0.11,-0.03,-0.08,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776078907,0.0,-8.88,-112.0,0.1,-0.03,-0.08,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776078954,0.0,-8.88,-112.0,0.11,-0.05,-0.06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776079086,0.0,-8.88,-112.0,0.09,-0.03,-0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776079126,0.0,-8.88,-112.0,0.1,-0.04,-0.11,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776079158,0.0,-8.88,-112.0,0.1,-0.02,-0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776079198,0.0,-8.88,-112.0,0.11,-0.05,-0.08,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776079335,0.0,-8.88,-112.0,0.1,-0.04,-0.09,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776079373,0.0,-8.88,-112.0,0.1,-0.03,-0.12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776079514,0.0,-8.88,-112.0,0.1,-0.04,-0.07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776079648,0.0,-8.88,-112.0,0.11,-0.05,-0.11,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776079686,0.0,-8.88,-111.94,0.09,-0.01,-0.08,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776079720,0.0,-8.88,-112.0,0.12,-0.05,-0.13,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776079770,0.0,-8.88,-111.94,0.1,-0.06,-0.08,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776079801,0.0,-8.88,-111.94,0.1,-0.02,-0.07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776079837,0.0,-8.88,-111.94,0.11,-0.03,-0.08,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776079871,0.0,-8.88,-111.94,0.11,-0.03,-0.08,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776079907,0.0,-8.88,-111.94,0.1,-0.07,-0.08,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776079940,0.0,-8.88,-111.94,0.11,-0.04,-0.06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776079979,0.0,-8.88,-111.94,0.12,-0.03,-0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776080032,0.0,-8.88,-111.94,0.1,-0.02,-0.05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776080160,0.0,-8.88,-111.94,0.12,-0.03,-0.08,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776080210,0.0,-8.88,-111.94,0.1,-0.03,-0.08,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776080445,0.0,-8.88,-111.94,0.11,-0.06,-0.09,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776080478,0.0,-8.88,-111.94,0.12,-0.02,-0.08,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776080612,0.0,-8.88,-111.94,0.1,-0.04,-0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776080754,0.0,-8.88,-111.94,0.1,-0.05,-0.09,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776080794,0.0,-8.88,-111.94,0.1,-0.03,-0.08,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776080830,0.0,-8.88,-111.94,0.1,-0.03,-0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776080964,0.0,-8.88,-111.94,0.11,-0.05,-0.09,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776080998,0.0,-8.88,-111.94,0.1,-0.05,-0.03,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776081047,0.0,-8.88,-111.94,0.1,-0.02,-0.09,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776081064,0.0,-8.88,-111.94,0.1,-0.04,-0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776081114,0.0,-8.88,-111.94,0.1,-0.04,-0.09,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776081144,0.0,-8.88,-111.94,0.1,-0.03,-0.09,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776081181,0.0,-8.88,-111.94,0.12,-0.04,-0.14,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776081214,0.0,-8.88,-111.94,0.1,-0.04,-0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776081255,0.0,-8.88,-111.94,0.1,-0.02,-0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776081298,0.0,-8.88,-111.94,0.1,-0.04,-0.13,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776081332,0.0,-8.88,-111.94,0.1,-0.05,-0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776081363,0.0,-8.88,-111.94,0.12,-0.05,-0.08,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776081416,0.0,-8.88,-111.94,0.1,-0.03,-0.06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776081645,0.0,-8.88,-111.94,0.11,-0.05,-0.08,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776081683,0.0,-8.88,-111.94,0.09,-0.05,-0.11,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776081716,0.0,-8.88,-111.94,0.12,-0.03,-0.09,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776081753,0.0,-8.88,-111.94,0.11,-0.04,-0.07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776081898,0.0,-8.88,-111.94,0.11,-0.03,-0.09,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776081929,0.0,-8.88,-111.94,0.1,-0.02,-0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776081968,0.0,-8.88,-111.94,0.11,-0.05,-0.09,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776082010,0.0,-8.88,-111.94,0.09,-0.06,-0.08,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776082052,0.0,-8.88,-111.94,0.11,-0.04,-0.11,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776082295,0.0,-8.88,-111.94,0.11,-0.05,-0.09,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776082322,0.0,-8.88,-111.94,0.11,-0.03,-0.09,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776082364,0.0,-8.88,-111.94,0.09,-0.03,-0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776082398,0.0,-8.88,-111.94,0.1,-0.03,-0.08,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776082431,0.0,-8.88,-111.94,0.11,-0.05,-0.11,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776082565,0.0,-8.88,-111.94,0.1,-0.05,-0.09,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776082606,0.0,-8.88,-111.94,0.09,-0.04,-0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776082644,0.0,-8.88,-111.94,0.1,-0.02,-0.11,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776082679,0.0,-8.88,-111.94,0.12,-0.07,-0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776082715,0.0,-8.88,-111.94,0.09,-0.06,-0.09,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776082763,0.0,-8.88,-111.94,0.12,-0.03,-0.08,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776082897,0.0,-8.88,-111.94,0.09,-0.05,-0.09,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776083046,0.0,-8.88,-111.94,0.1,-0.04,-0.13,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776083081,0.0,-8.88,-111.94,0.09,-0.03,-0.11,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776083116,0.0,-8.88,-111.94,0.1,-0.06,-0.09,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776083151,0.0,-8.88,-111.94,0.1,-0.02,-0.09,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776083182,0.0,-8.88,-111.94,0.1,-0.04,-0.14,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776083220,0.0,-8.88,-111.94,0.1,-0.05,-0.07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776083357,0.0,-8.88,-111.94,0.11,-0.05,-0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776083496,0.0,-8.88,-111.94,0.12,-0.05,-0.11,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776083530,0.0,-8.88,-111.94,0.09,-0.03,-0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776083567,0.0,-8.88,-111.94,0.1,-0.03,-0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776083600,0.0,-8.88,-111.94,0.1,-0.05,-0.09,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776083738,0.0,-8.88,-111.94,0.09,-0.05,-0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776083770,0.0,-8.88,-111.94,0.09,-0.05,-0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776083808,0.0,-8.88,-111.94,0.1,-0.05,-0.07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776083847,0.0,-8.88,-112.0,0.09,-0.04,-0.07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776083882,0.0,-8.88,-111.94,0.12,-0.04,-0.12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776084024,0.0,-8.88,-112.0,0.11,-0.05,-0.08,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776084060,0.0,-8.88,-112.0,0.11,-0.05,-0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776084098,0.0,-8.88,-112.0,0.1,-0.05,-0.09,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776084132,0.0,-8.88,-112.0,0.1,-0.03,-0.11,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776084170,0.0,-8.88,-112.0,0.09,-0.04,-0.09,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776084210,0.0,-8.88,-112.0,0.11,-0.04,-0.08,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776084249,0.0,-8.88,-112.0,0.09,-0.06,-0.09,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776084283,0.0,-8.88,-112.0,0.1,-0.04,-0.09,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776084320,0.0,-8.88,-112.0,0.1,-0.06,-0.07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776084360,0.0,-8.88,-112.0,0.1,-0.04,-0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776084504,0.0,-8.88,-112.0,0.11,-0.05,-0.09,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776084736,0.0,-8.88,-112.0,0.11,-0.06,-0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776084778,0.0,-8.88,-111.94,0.12,-0.04,-0.11,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776084812,0.0,-8.88,-112.0,0.11,-0.05,-0.08,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776084846,0.0,-8.88,-111.94,0.11,-0.05,-0.13,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776084879,0.0,-8.88,-111.94,0.09,-0.04,-0.11,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776084913,0.0,-8.88,-112.0,0.11,-0.01,-0.12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776084947,0.0,-8.88,-111.94,0.11,-0.03,-0.07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776085085,0.0,-8.88,-112.0,0.13,-0.01,-0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776085122,0.0,-8.88,-111.94,0.12,-0.03,-0.08,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776085265,0.06,-8.88,-111.94,0.11,-0.06,-0.13,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776085318,0.06,-8.88,-112.0,0.11,-0.04,-0.06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776085350,0.06,-8.88,-111.94,0.1,-0.05,-0.09,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776085379,0.06,-8.88,-112.0,0.11,-0.04,-0.07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776085424,0.06,-8.88,-112.0,0.12,-0.04,-0.13,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776085470,0.06,-8.88,-112.0,0.1,-0.04,-0.05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776085495,0.06,-8.88,-112.0,0.11,-0.05,-0.11,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776085525,0.06,-8.88,-111.94,0.1,-0.02,-0.08,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776085672,0.06,-8.88,-112.0,0.1,-0.05,-0.11,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776085706,0.06,-8.88,-112.0,0.09,-0.03,-0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776085752,0.06,-8.88,-112.0,0.1,-0.06,-0.09,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776085777,0.06,-8.88,-112.0,0.1,-0.06,-0.05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776085826,0.06,-8.88,-112.0,0.11,-0.07,-0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776085862,0.06,-8.88,-112.0,0.08,-0.05,-0.07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776085989,0.06,-8.88,-112.0,0.13,-0.05,-0.14,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776086040,0.06,-8.88,-112.0,0.1,-0.05,-0.05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776086072,0.06,-8.88,-112.0,0.13,-0.05,-0.09,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776086110,0.06,-8.88,-112.0,0.1,-0.04,-0.08,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776086139,0.06,-8.88,-112.0,0.12,-0.02,-0.12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776086383,0.06,-8.88,-111.94,0.13,-0.03,-0.08,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776086408,0.06,-8.88,-112.0,0.12,-0.07,-0.05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776086454,0.06,-8.88,-112.0,0.11,-0.04,-0.12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776086490,0.06,-8.88,-112.0,0.1,-0.09,-0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776086525,0.06,-8.88,-112.0,0.11,-0.05,-0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776086568,0.06,-8.88,-112.0,0.1,-0.03,-0.08,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776086611,0.06,-8.88,-112.0,0.08,-0.05,-0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776086740,0.06,-8.88,-112.0,0.12,-0.04,-0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776086783,0.06,-8.88,-112.0,0.11,-0.05,-0.08,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776086917,0.06,-8.88,-112.0,0.12,-0.03,-0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776086966,0.06,-8.88,-112.0,0.12,-0.05,-0.09,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776086993,0.06,-8.88,-112.0,0.12,-0.03,-0.08,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776087034,0.06,-8.88,-112.0,0.13,-0.05,-0.11,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776087067,0.06,-8.88,-112.0,0.14,-0.04,-0.13,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776087103,0.13,-8.94,-112.0,0.12,-0.06,-0.08,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776087241,359.75,-9.75,-108.38,0.0,0.0,0.12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776087292,359.56,-10.44,-108.19,1.64,-0.16,-2.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776087429,356.63,-11.13,-105.75,0.18,0.03,0.16,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776087468,356.25,-11.13,-105.81,-0.38,-0.2,-0.22,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776087505,355.81,-10.75,-106.25,0.03,-0.05,0.11,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776087540,355.31,-10.25,-106.56,0.33,-0.15,-0.36,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776087568,354.94,-10.31,-106.56,-0.66,0.09,0.79,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776087702,352.94,-10.06,-108.13,0.09,-0.08,0.02,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776087739,351.88,-10.0,-108.25,0.32,0.71,-0.78,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776087777,350.69,-9.69,-108.0,0.16,0.18,-0.36,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776087811,350.0,-9.5,-108.44,0.56,0.09,-0.63,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776087849,350.5,-9.5,-108.94,-0.07,-0.14,-0.23,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776087994,351.0,-9.44,-110.75,0.76,-0.11,-1.19,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776088140,351.56,-10.0,-111.63,0.09,0.25,0.02,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776088176,351.94,-10.25,-111.44,0.21,-0.05,0.09,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776088212,352.06,-10.44,-111.38,0.03,0.0,0.01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776088364,352.0,-10.25,-111.81,0.08,-0.03,-0.04,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776088494,352.0,-10.5,-111.94,0.07,-0.02,-0.01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776088533,352.0,-10.5,-111.94,0.07,0.0,-0.06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776088585,352.0,-10.56,-111.81,0.11,-0.04,-0.14,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776088722,351.94,-10.44,-112.06,0.0,-0.04,0.12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776088775,351.75,-10.25,-112.38,0.07,0.0,0.01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776089107,351.19,-9.44,-113.19,0.09,0.0,-0.07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776089149,351.19,-9.44,-113.13,0.01,-0.02,0.06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776089198,351.19,-9.44,-113.13,0.11,-0.02,-0.06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776089225,351.5,-9.81,-112.31,0.05,0.01,0.06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776089370,352.69,-9.88,-110.25,0.08,0.08,0.48,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776089404,352.94,-9.94,-108.88,0.07,0.05,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776089438,352.5,-9.75,-107.63,-0.28,0.09,0.21,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776089479,352.13,-9.5,-106.88,0.28,0.85,-0.77,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776089544,353.0,-10.0,-106.38,-0.56,0.34,0.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776089564,353.44,-10.81,-105.88,0.17,-0.32,-0.14,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
